name,scn_name,bus,type,carrier,p_set
78157 O2,eGon2035,78157,O2,O2,0.086
78158 O2,eGon2035,78158,O2,O2,0.028
78159 O2,eGon2035,78159,O2,O2,0.04
78160 O2,eGon2035,78160,O2,O2,0.081
78161 O2,eGon2035,78161,O2,O2,0.061
78162 O2,eGon2035,78162,O2,O2,0.072
78163 O2,eGon2035,78163,O2,O2,0.046
78164 O2,eGon2035,78164,O2,O2,0.07
78165 O2,eGon2035,78165,O2,O2,0.069
78167 O2,eGon2035,78167,O2,O2,0.054
78168 O2,eGon2035,78168,O2,O2,0.038
78169 O2,eGon2035,78169,O2,O2,0.068
78170 O2,eGon2035,78170,O2,O2,0.047
78171 O2,eGon2035,78171,O2,O2,0.071
78172 O2,eGon2035,78172,O2,O2,0.085
78173 O2,eGon2035,78173,O2,O2,0.059
78174 O2,eGon2035,78174,O2,O2,0.085
78175 O2,eGon2035,78175,O2,O2,0.054
78176 O2,eGon2035,78176,O2,O2,0.082
78177 O2,eGon2035,78177,O2,O2,0.055
78178 O2,eGon2035,78178,O2,O2,0.077
78179 O2,eGon2035,78179,O2,O2,0.097
78180 O2,eGon2035,78180,O2,O2,0.066
78181 O2,eGon2035,78181,O2,O2,0.063
78182 O2,eGon2035,78182,O2,O2,0.065
78183 O2,eGon2035,78183,O2,O2,0.044
78184 O2,eGon2035,78184,O2,O2,0.041
78185 O2,eGon2035,78185,O2,O2,0.067
78186 O2,eGon2035,78186,O2,O2,0.061
78187 O2,eGon2035,78187,O2,O2,0.057
78188 O2,eGon2035,78188,O2,O2,0.064
78189 O2,eGon2035,78189,O2,O2,0.075
78190 O2,eGon2035,78190,O2,O2,0.038
78191 O2,eGon2035,78191,O2,O2,0.062
78192 O2,eGon2035,78192,O2,O2,0.026
78193 O2,eGon2035,78193,O2,O2,0.078
78194 O2,eGon2035,78194,O2,O2,0.067
78195 O2,eGon2035,78195,O2,O2,0.074
78196 O2,eGon2035,78196,O2,O2,0.071
78197 O2,eGon2035,78197,O2,O2,0.064
78198 O2,eGon2035,78198,O2,O2,0.068
78199 O2,eGon2035,78199,O2,O2,0.06
78200 O2,eGon2035,78200,O2,O2,0.077
78201 O2,eGon2035,78201,O2,O2,0.094
78202 O2,eGon2035,78202,O2,O2,0.077
78203 O2,eGon2035,78203,O2,O2,0.024
78204 O2,eGon2035,78204,O2,O2,0.049
78205 O2,eGon2035,78205,O2,O2,0.088
78206 O2,eGon2035,78206,O2,O2,0.051
78207 O2,eGon2035,78207,O2,O2,0.03
78208 O2,eGon2035,78208,O2,O2,0.055
78209 O2,eGon2035,78209,O2,O2,0.082
78210 O2,eGon2035,78210,O2,O2,0.093
78211 O2,eGon2035,78211,O2,O2,0.064
78212 O2,eGon2035,78212,O2,O2,0.072
78213 O2,eGon2035,78213,O2,O2,0.054
78214 O2,eGon2035,78214,O2,O2,0.078
78215 O2,eGon2035,78215,O2,O2,0.066
78216 O2,eGon2035,78216,O2,O2,0.075
78217 O2,eGon2035,78217,O2,O2,0.057
78218 O2,eGon2035,78218,O2,O2,0.066
78219 O2,eGon2035,78219,O2,O2,0.172
78220 O2,eGon2035,78220,O2,O2,0.082
78221 O2,eGon2035,78221,O2,O2,0.051
78222 O2,eGon2035,78222,O2,O2,0.051
78223 O2,eGon2035,78223,O2,O2,0.067
78224 O2,eGon2035,78224,O2,O2,0.074
78225 O2,eGon2035,78225,O2,O2,0.048
78226 O2,eGon2035,78226,O2,O2,0.069
78227 O2,eGon2035,78227,O2,O2,0.073
78228 O2,eGon2035,78228,O2,O2,0.058
78229 O2,eGon2035,78229,O2,O2,0.07
78230 O2,eGon2035,78230,O2,O2,0.111
78231 O2,eGon2035,78231,O2,O2,0.041
78232 O2,eGon2035,78232,O2,O2,0.045
78233 O2,eGon2035,78233,O2,O2,0.074
78234 O2,eGon2035,78234,O2,O2,0.072
78235 O2,eGon2035,78235,O2,O2,0.042
78236 O2,eGon2035,78236,O2,O2,0.077
78237 O2,eGon2035,78237,O2,O2,0.073
78238 O2,eGon2035,78238,O2,O2,0.078
78239 O2,eGon2035,78239,O2,O2,0.045
78240 O2,eGon2035,78240,O2,O2,0.074
78241 O2,eGon2035,78241,O2,O2,0.064
78242 O2,eGon2035,78242,O2,O2,0.047
78243 O2,eGon2035,78243,O2,O2,0.069
78244 O2,eGon2035,78244,O2,O2,0.055
78245 O2,eGon2035,78245,O2,O2,0.055
78246 O2,eGon2035,78246,O2,O2,0.061
78247 O2,eGon2035,78247,O2,O2,0.048
78248 O2,eGon2035,78248,O2,O2,0.05
78249 O2,eGon2035,78249,O2,O2,0.113
78250 O2,eGon2035,78250,O2,O2,0.033
78251 O2,eGon2035,78251,O2,O2,0.059
78252 O2,eGon2035,78252,O2,O2,0.055
78253 O2,eGon2035,78253,O2,O2,0.058
78254 O2,eGon2035,78254,O2,O2,0.024
78255 O2,eGon2035,78255,O2,O2,0.042
78256 O2,eGon2035,78256,O2,O2,0.048
78257 O2,eGon2035,78257,O2,O2,0.07
78258 O2,eGon2035,78258,O2,O2,0.064
78259 O2,eGon2035,78259,O2,O2,0.077
78260 O2,eGon2035,78260,O2,O2,0.077
78261 O2,eGon2035,78261,O2,O2,0.077
78262 O2,eGon2035,78262,O2,O2,0.077
78263 O2,eGon2035,78263,O2,O2,0.046
78264 O2,eGon2035,78264,O2,O2,0.034
78265 O2,eGon2035,78265,O2,O2,0.038
78266 O2,eGon2035,78266,O2,O2,0.071
78267 O2,eGon2035,78267,O2,O2,0.054
78268 O2,eGon2035,78268,O2,O2,0.067
78269 O2,eGon2035,78269,O2,O2,0.031
78270 O2,eGon2035,78270,O2,O2,0.053
78271 O2,eGon2035,78271,O2,O2,0.063
78272 O2,eGon2035,78272,O2,O2,0.075
78273 O2,eGon2035,78273,O2,O2,0.065
78274 O2,eGon2035,78274,O2,O2,0.07
78275 O2,eGon2035,78275,O2,O2,0.061
78276 O2,eGon2035,78276,O2,O2,0.05
78277 O2,eGon2035,78277,O2,O2,0.006
78278 O2,eGon2035,78278,O2,O2,0.074
78279 O2,eGon2035,78279,O2,O2,0.044
78280 O2,eGon2035,78280,O2,O2,0.056
78281 O2,eGon2035,78281,O2,O2,0.053
78282 O2,eGon2035,78282,O2,O2,0.034
78283 O2,eGon2035,78283,O2,O2,0.048
78284 O2,eGon2035,78284,O2,O2,0.115
78285 O2,eGon2035,78285,O2,O2,0.028
78286 O2,eGon2035,78286,O2,O2,0.058
78287 O2,eGon2035,78287,O2,O2,0.058
78288 O2,eGon2035,78288,O2,O2,0.043
78289 O2,eGon2035,78289,O2,O2,0.036
78290 O2,eGon2035,78290,O2,O2,0.054
78291 O2,eGon2035,78291,O2,O2,0.081
78292 O2,eGon2035,78292,O2,O2,0.081
78293 O2,eGon2035,78293,O2,O2,0.059
78294 O2,eGon2035,78294,O2,O2,0.038
78295 O2,eGon2035,78295,O2,O2,0.034
78296 O2,eGon2035,78296,O2,O2,0.063
78297 O2,eGon2035,78297,O2,O2,0.057
78298 O2,eGon2035,78298,O2,O2,0.019
78299 O2,eGon2035,78299,O2,O2,0.053
78300 O2,eGon2035,78300,O2,O2,0.031
78301 O2,eGon2035,78301,O2,O2,0.059
78302 O2,eGon2035,78302,O2,O2,0.061
78303 O2,eGon2035,78303,O2,O2,0.036
78304 O2,eGon2035,78304,O2,O2,0.054
78305 O2,eGon2035,78305,O2,O2,0.03
78306 O2,eGon2035,78306,O2,O2,0.047
78307 O2,eGon2035,78307,O2,O2,0.052
78308 O2,eGon2035,78308,O2,O2,0.035
78309 O2,eGon2035,78309,O2,O2,0.023
78310 O2,eGon2035,78310,O2,O2,0.062
78311 O2,eGon2035,78311,O2,O2,0.05
78312 O2,eGon2035,78312,O2,O2,0.057
78313 O2,eGon2035,78313,O2,O2,0.053
78314 O2,eGon2035,78314,O2,O2,0.046
78315 O2,eGon2035,78315,O2,O2,0.037
78316 O2,eGon2035,78316,O2,O2,0.068
78317 O2,eGon2035,78317,O2,O2,0.038
78318 O2,eGon2035,78318,O2,O2,0.028
78319 O2,eGon2035,78319,O2,O2,0.05
78320 O2,eGon2035,78320,O2,O2,0.051
78321 O2,eGon2035,78321,O2,O2,0.055
78322 O2,eGon2035,78322,O2,O2,0.07
78323 O2,eGon2035,78323,O2,O2,0.066
78324 O2,eGon2035,78324,O2,O2,0.055
78325 O2,eGon2035,78325,O2,O2,0.05
78326 O2,eGon2035,78326,O2,O2,0.046
78327 O2,eGon2035,78327,O2,O2,0.063
78328 O2,eGon2035,78328,O2,O2,0.023
78329 O2,eGon2035,78329,O2,O2,0.036
78330 O2,eGon2035,78330,O2,O2,0.059
78331 O2,eGon2035,78331,O2,O2,0.113
78332 O2,eGon2035,78332,O2,O2,0.047
78333 O2,eGon2035,78333,O2,O2,0.024
78334 O2,eGon2035,78334,O2,O2,0.04
78335 O2,eGon2035,78335,O2,O2,0.052
78336 O2,eGon2035,78336,O2,O2,0.057
78337 O2,eGon2035,78337,O2,O2,0.053
78338 O2,eGon2035,78338,O2,O2,0.052
78339 O2,eGon2035,78339,O2,O2,0.037
78340 O2,eGon2035,78340,O2,O2,0.046
78341 O2,eGon2035,78341,O2,O2,0.041
78342 O2,eGon2035,78342,O2,O2,0.077
78343 O2,eGon2035,78343,O2,O2,0.048
78344 O2,eGon2035,78344,O2,O2,0.056
78345 O2,eGon2035,78345,O2,O2,0.06
78346 O2,eGon2035,78346,O2,O2,0.069
78347 O2,eGon2035,78347,O2,O2,0.064
78348 O2,eGon2035,78348,O2,O2,0.069
78349 O2,eGon2035,78349,O2,O2,0.056
78350 O2,eGon2035,78350,O2,O2,0.04
78351 O2,eGon2035,78351,O2,O2,0.062
78352 O2,eGon2035,78352,O2,O2,0.05
78353 O2,eGon2035,78353,O2,O2,0.034
78354 O2,eGon2035,78354,O2,O2,0.03
78355 O2,eGon2035,78355,O2,O2,0.035
78356 O2,eGon2035,78356,O2,O2,0.035
78357 O2,eGon2035,78357,O2,O2,0.034
78358 O2,eGon2035,78358,O2,O2,0.029
78359 O2,eGon2035,78359,O2,O2,0.039
78360 O2,eGon2035,78360,O2,O2,0.043
78361 O2,eGon2035,78361,O2,O2,0.062
78362 O2,eGon2035,78362,O2,O2,0.064
78363 O2,eGon2035,78363,O2,O2,0.06
78364 O2,eGon2035,78364,O2,O2,0.049
78365 O2,eGon2035,78365,O2,O2,0.047
78366 O2,eGon2035,78366,O2,O2,0.048
78367 O2,eGon2035,78367,O2,O2,0.078
78368 O2,eGon2035,78368,O2,O2,0.058
78369 O2,eGon2035,78369,O2,O2,0.08
78370 O2,eGon2035,78370,O2,O2,0.042
78371 O2,eGon2035,78371,O2,O2,0.058
78372 O2,eGon2035,78372,O2,O2,0.055
78373 O2,eGon2035,78373,O2,O2,0.045
78374 O2,eGon2035,78374,O2,O2,0.07
78375 O2,eGon2035,78375,O2,O2,0.054
78376 O2,eGon2035,78376,O2,O2,0.061
78377 O2,eGon2035,78377,O2,O2,0.044
78378 O2,eGon2035,78378,O2,O2,0.056
78379 O2,eGon2035,78379,O2,O2,0.043
78380 O2,eGon2035,78380,O2,O2,0.056
78381 O2,eGon2035,78381,O2,O2,0.058
78382 O2,eGon2035,78382,O2,O2,0.069
78383 O2,eGon2035,78383,O2,O2,0.067
78384 O2,eGon2035,78384,O2,O2,0.06
78385 O2,eGon2035,78385,O2,O2,0.061
78386 O2,eGon2035,78386,O2,O2,0.04
78387 O2,eGon2035,78387,O2,O2,0.061
78388 O2,eGon2035,78388,O2,O2,0.042
78389 O2,eGon2035,78389,O2,O2,0.052
78390 O2,eGon2035,78390,O2,O2,0.062
78391 O2,eGon2035,78391,O2,O2,0.049
78392 O2,eGon2035,78392,O2,O2,0.044
78393 O2,eGon2035,78393,O2,O2,0.025
78394 O2,eGon2035,78394,O2,O2,0.042
78395 O2,eGon2035,78395,O2,O2,0.065
78396 O2,eGon2035,78396,O2,O2,0.051
78397 O2,eGon2035,78397,O2,O2,0.06
78398 O2,eGon2035,78398,O2,O2,0.055
78399 O2,eGon2035,78399,O2,O2,0.06
78400 O2,eGon2035,78400,O2,O2,0.035
78401 O2,eGon2035,78401,O2,O2,0.051
78405 O2,eGon2035,78405,O2,O2,0.03
78406 O2,eGon2035,78406,O2,O2,0.064
78407 O2,eGon2035,78407,O2,O2,0.021
78408 O2,eGon2035,78408,O2,O2,0.02
78409 O2,eGon2035,78409,O2,O2,0.053
78410 O2,eGon2035,78410,O2,O2,0.054
78411 O2,eGon2035,78411,O2,O2,0.048
78412 O2,eGon2035,78412,O2,O2,0.051
78413 O2,eGon2035,78413,O2,O2,0.036
78414 O2,eGon2035,78414,O2,O2,0.036
78415 O2,eGon2035,78415,O2,O2,0.042
78416 O2,eGon2035,78416,O2,O2,0.053
78417 O2,eGon2035,78417,O2,O2,0.068
78418 O2,eGon2035,78418,O2,O2,0.021
78419 O2,eGon2035,78419,O2,O2,0.052
78420 O2,eGon2035,78420,O2,O2,0.107
78421 O2,eGon2035,78421,O2,O2,0.058
78422 O2,eGon2035,78422,O2,O2,0.04
78423 O2,eGon2035,78423,O2,O2,0.056
78424 O2,eGon2035,78424,O2,O2,0.055
78425 O2,eGon2035,78425,O2,O2,0.061
78426 O2,eGon2035,78426,O2,O2,0.056
78427 O2,eGon2035,78427,O2,O2,0.045
78428 O2,eGon2035,78428,O2,O2,0.048
78429 O2,eGon2035,78429,O2,O2,0.033
78430 O2,eGon2035,78430,O2,O2,0.059
78431 O2,eGon2035,78431,O2,O2,0.053
78432 O2,eGon2035,78432,O2,O2,0.047
78433 O2,eGon2035,78433,O2,O2,0.048
78434 O2,eGon2035,78434,O2,O2,0.06
78435 O2,eGon2035,78435,O2,O2,0.048
78436 O2,eGon2035,78436,O2,O2,0.036
78437 O2,eGon2035,78437,O2,O2,0.044
78438 O2,eGon2035,78438,O2,O2,0.045
78439 O2,eGon2035,78439,O2,O2,0.037
78440 O2,eGon2035,78440,O2,O2,0.06
78441 O2,eGon2035,78441,O2,O2,0.054
78442 O2,eGon2035,78442,O2,O2,0.039
78443 O2,eGon2035,78443,O2,O2,0.056
78444 O2,eGon2035,78444,O2,O2,0.026
78445 O2,eGon2035,78445,O2,O2,0.02
78446 O2,eGon2035,78446,O2,O2,0.04
78447 O2,eGon2035,78447,O2,O2,0.026
78448 O2,eGon2035,78448,O2,O2,0.047
78449 O2,eGon2035,78449,O2,O2,0.063
78450 O2,eGon2035,78450,O2,O2,0.053
78451 O2,eGon2035,78451,O2,O2,0.044
78452 O2,eGon2035,78452,O2,O2,0.034
78453 O2,eGon2035,78453,O2,O2,0.057
78454 O2,eGon2035,78454,O2,O2,0.047
78455 O2,eGon2035,78455,O2,O2,0.032
78456 O2,eGon2035,78456,O2,O2,0.042
78457 O2,eGon2035,78457,O2,O2,0.055
78458 O2,eGon2035,78458,O2,O2,0.055
78460 O2,eGon2035,78460,O2,O2,0.035
78462 O2,eGon2035,78462,O2,O2,0.035
78464 O2,eGon2035,78464,O2,O2,0.051
78467 O2,eGon2035,78467,O2,O2,0.036
78470 O2,eGon2035,78470,O2,O2,0.043
78471 O2,eGon2035,78471,O2,O2,0.036
78472 O2,eGon2035,78472,O2,O2,0.029
78475 O2,eGon2035,78475,O2,O2,0.059
78476 O2,eGon2035,78476,O2,O2,0.048
78477 O2,eGon2035,78477,O2,O2,0.036
78478 O2,eGon2035,78478,O2,O2,0.051
78479 O2,eGon2035,78479,O2,O2,0.04
78480 O2,eGon2035,78480,O2,O2,0.051
78481 O2,eGon2035,78481,O2,O2,0.058
78482 O2,eGon2035,78482,O2,O2,0.04
78484 O2,eGon2035,78484,O2,O2,0.03
78485 O2,eGon2035,78485,O2,O2,0.049
78486 O2,eGon2035,78486,O2,O2,0.033
78487 O2,eGon2035,78487,O2,O2,0.05
78488 O2,eGon2035,78488,O2,O2,0.038
78489 O2,eGon2035,78489,O2,O2,0.027
78493 O2,eGon2035,78493,O2,O2,0.037
78494 O2,eGon2035,78494,O2,O2,0.054
78495 O2,eGon2035,78495,O2,O2,0.018
78496 O2,eGon2035,78496,O2,O2,0.019
78497 O2,eGon2035,78497,O2,O2,0.055
78498 O2,eGon2035,78498,O2,O2,0.03
78500 O2,eGon2035,78500,O2,O2,0.051
78501 O2,eGon2035,78501,O2,O2,0.039
78502 O2,eGon2035,78502,O2,O2,0.052
78503 O2,eGon2035,78503,O2,O2,0.058
78504 O2,eGon2035,78504,O2,O2,0.05
78505 O2,eGon2035,78505,O2,O2,0.034
78506 O2,eGon2035,78506,O2,O2,0.039
78507 O2,eGon2035,78507,O2,O2,0.033
78508 O2,eGon2035,78508,O2,O2,0.03
78509 O2,eGon2035,78509,O2,O2,0.055
78510 O2,eGon2035,78510,O2,O2,0.051
78511 O2,eGon2035,78511,O2,O2,0.037
78512 O2,eGon2035,78512,O2,O2,0.048
78513 O2,eGon2035,78513,O2,O2,0.03
78514 O2,eGon2035,78514,O2,O2,0.018
78515 O2,eGon2035,78515,O2,O2,0.019
78516 O2,eGon2035,78516,O2,O2,0.032
78517 O2,eGon2035,78517,O2,O2,0.048
78518 O2,eGon2035,78518,O2,O2,0.038
78519 O2,eGon2035,78519,O2,O2,0.049
78520 O2,eGon2035,78520,O2,O2,0.041
78521 O2,eGon2035,78521,O2,O2,0.06
78522 O2,eGon2035,78522,O2,O2,0.056
78523 O2,eGon2035,78523,O2,O2,0.056
78524 O2,eGon2035,78524,O2,O2,0.05
78525 O2,eGon2035,78525,O2,O2,0.045
78526 O2,eGon2035,78526,O2,O2,0.063
78527 O2,eGon2035,78527,O2,O2,0.038
78528 O2,eGon2035,78528,O2,O2,0.032
78529 O2,eGon2035,78529,O2,O2,0.042
78530 O2,eGon2035,78530,O2,O2,0.053
78531 O2,eGon2035,78531,O2,O2,0.039
78532 O2,eGon2035,78532,O2,O2,0.055
78533 O2,eGon2035,78533,O2,O2,0.042
78534 O2,eGon2035,78534,O2,O2,0.05
78535 O2,eGon2035,78535,O2,O2,0.034
78536 O2,eGon2035,78536,O2,O2,0.033
78537 O2,eGon2035,78537,O2,O2,0.052
78538 O2,eGon2035,78538,O2,O2,0.041
78539 O2,eGon2035,78539,O2,O2,0.063
78540 O2,eGon2035,78540,O2,O2,0.046
78541 O2,eGon2035,78541,O2,O2,0.024
78542 O2,eGon2035,78542,O2,O2,0.019
78543 O2,eGon2035,78543,O2,O2,0.03
78544 O2,eGon2035,78544,O2,O2,0.022
78545 O2,eGon2035,78545,O2,O2,0.038
78546 O2,eGon2035,78546,O2,O2,0.046
78547 O2,eGon2035,78547,O2,O2,0.042
78548 O2,eGon2035,78548,O2,O2,0.046
78549 O2,eGon2035,78549,O2,O2,0.025
78550 O2,eGon2035,78550,O2,O2,0.041
78551 O2,eGon2035,78551,O2,O2,0.021
78552 O2,eGon2035,78552,O2,O2,0.029
78553 O2,eGon2035,78553,O2,O2,0.039
78554 O2,eGon2035,78554,O2,O2,0.03
78555 O2,eGon2035,78555,O2,O2,0.045
78556 O2,eGon2035,78556,O2,O2,0.045
78557 O2,eGon2035,78557,O2,O2,0.029
78558 O2,eGon2035,78558,O2,O2,0.01
78559 O2,eGon2035,78559,O2,O2,0.036
78560 O2,eGon2035,78560,O2,O2,0.025
78561 O2,eGon2035,78561,O2,O2,0.029
78562 O2,eGon2035,78562,O2,O2,0.021
78563 O2,eGon2035,78563,O2,O2,0.038
78564 O2,eGon2035,78564,O2,O2,0.064
78565 O2,eGon2035,78565,O2,O2,0.04
78566 O2,eGon2035,78566,O2,O2,0.037
78567 O2,eGon2035,78567,O2,O2,0.024
78568 O2,eGon2035,78568,O2,O2,0.018
78569 O2,eGon2035,78569,O2,O2,0.023
78570 O2,eGon2035,78570,O2,O2,0.039
78571 O2,eGon2035,78571,O2,O2,0.02
78572 O2,eGon2035,78572,O2,O2,0.058
78573 O2,eGon2035,78573,O2,O2,0.049
78574 O2,eGon2035,78574,O2,O2,0.05
78575 O2,eGon2035,78575,O2,O2,0.027
78576 O2,eGon2035,78576,O2,O2,0.045
78577 O2,eGon2035,78577,O2,O2,0.027
78578 O2,eGon2035,78578,O2,O2,0.037
78579 O2,eGon2035,78579,O2,O2,0.039
78580 O2,eGon2035,78580,O2,O2,0.045
78581 O2,eGon2035,78581,O2,O2,0.035
78582 O2,eGon2035,78582,O2,O2,0.027
78583 O2,eGon2035,78583,O2,O2,0.038
78584 O2,eGon2035,78584,O2,O2,0.051
78585 O2,eGon2035,78585,O2,O2,0.051
78586 O2,eGon2035,78586,O2,O2,0.051
78587 O2,eGon2035,78587,O2,O2,0.031
78588 O2,eGon2035,78588,O2,O2,0.051
78589 O2,eGon2035,78589,O2,O2,0.024
78590 O2,eGon2035,78590,O2,O2,0.022
78591 O2,eGon2035,78591,O2,O2,0.021
78592 O2,eGon2035,78592,O2,O2,0.029
78603 O2,eGon2035,78603,O2,O2,0.04
78607 O2,eGon2035,78607,O2,O2,0.043
78612 O2,eGon2035,78612,O2,O2,0.037
78613 O2,eGon2035,78613,O2,O2,0.04
78626 O2,eGon2035,78626,O2,O2,0.03
78629 O2,eGon2035,78629,O2,O2,0.029
78630 O2,eGon2035,78630,O2,O2,0.04
78631 O2,eGon2035,78631,O2,O2,0.035
78632 O2,eGon2035,78632,O2,O2,0.036
78633 O2,eGon2035,78633,O2,O2,0.032
78634 O2,eGon2035,78634,O2,O2,0.022
78635 O2,eGon2035,78635,O2,O2,0.05
78636 O2,eGon2035,78636,O2,O2,0.039
78637 O2,eGon2035,78637,O2,O2,0.032
78638 O2,eGon2035,78638,O2,O2,0.044
78639 O2,eGon2035,78639,O2,O2,0.024
78640 O2,eGon2035,78640,O2,O2,0.049
78641 O2,eGon2035,78641,O2,O2,0.023
78642 O2,eGon2035,78642,O2,O2,0.042
78643 O2,eGon2035,78643,O2,O2,0.033
78644 O2,eGon2035,78644,O2,O2,0.033
78645 O2,eGon2035,78645,O2,O2,0.037
78646 O2,eGon2035,78646,O2,O2,0.039
78647 O2,eGon2035,78647,O2,O2,0.034
78648 O2,eGon2035,78648,O2,O2,0.038
78649 O2,eGon2035,78649,O2,O2,0.032
78650 O2,eGon2035,78650,O2,O2,0.02
78651 O2,eGon2035,78651,O2,O2,0.072
78652 O2,eGon2035,78652,O2,O2,0.023
78653 O2,eGon2035,78653,O2,O2,0.019
78654 O2,eGon2035,78654,O2,O2,0.04
78655 O2,eGon2035,78655,O2,O2,0.033
78656 O2,eGon2035,78656,O2,O2,0.027
78657 O2,eGon2035,78657,O2,O2,0.037
78658 O2,eGon2035,78658,O2,O2,0.036
78659 O2,eGon2035,78659,O2,O2,0.039
78660 O2,eGon2035,78660,O2,O2,0.035
78661 O2,eGon2035,78661,O2,O2,0.045
78662 O2,eGon2035,78662,O2,O2,0.024
78663 O2,eGon2035,78663,O2,O2,0.015
78664 O2,eGon2035,78664,O2,O2,0.043
78665 O2,eGon2035,78665,O2,O2,0.038
78666 O2,eGon2035,78666,O2,O2,0.029
78667 O2,eGon2035,78667,O2,O2,0.043
78668 O2,eGon2035,78668,O2,O2,0.03
78669 O2,eGon2035,78669,O2,O2,0.041
78670 O2,eGon2035,78670,O2,O2,0.041
78671 O2,eGon2035,78671,O2,O2,0.054
78672 O2,eGon2035,78672,O2,O2,0.035
78673 O2,eGon2035,78673,O2,O2,0.045
78674 O2,eGon2035,78674,O2,O2,0.039
78675 O2,eGon2035,78675,O2,O2,0.03
78676 O2,eGon2035,78676,O2,O2,0.042
78677 O2,eGon2035,78677,O2,O2,0.033
78678 O2,eGon2035,78678,O2,O2,0.047
78679 O2,eGon2035,78679,O2,O2,0.03
78680 O2,eGon2035,78680,O2,O2,0.022
78681 O2,eGon2035,78681,O2,O2,0.015
78682 O2,eGon2035,78682,O2,O2,0.039
78683 O2,eGon2035,78683,O2,O2,0.027
78684 O2,eGon2035,78684,O2,O2,0.018
78685 O2,eGon2035,78685,O2,O2,0.027
78686 O2,eGon2035,78686,O2,O2,0.023
78687 O2,eGon2035,78687,O2,O2,0.031
78688 O2,eGon2035,78688,O2,O2,0.021
78689 O2,eGon2035,78689,O2,O2,0.046
78690 O2,eGon2035,78690,O2,O2,0.046
78691 O2,eGon2035,78691,O2,O2,0.037
78692 O2,eGon2035,78692,O2,O2,0.046
78695 O2,eGon2035,78695,O2,O2,0.029
78697 O2,eGon2035,78697,O2,O2,0.036
78698 O2,eGon2035,78698,O2,O2,0.03
78699 O2,eGon2035,78699,O2,O2,0.048
78700 O2,eGon2035,78700,O2,O2,0.043
78701 O2,eGon2035,78701,O2,O2,0.043
78705 O2,eGon2035,78705,O2,O2,0.035
78707 O2,eGon2035,78707,O2,O2,0.046
78708 O2,eGon2035,78708,O2,O2,0.033
78711 O2,eGon2035,78711,O2,O2,0.024
78713 O2,eGon2035,78713,O2,O2,0.038
78722 O2,eGon2035,78722,O2,O2,0.026
78723 O2,eGon2035,78723,O2,O2,0.039
78724 O2,eGon2035,78724,O2,O2,0.039
78725 O2,eGon2035,78725,O2,O2,0.036
78726 O2,eGon2035,78726,O2,O2,0.035
78727 O2,eGon2035,78727,O2,O2,0.033
78728 O2,eGon2035,78728,O2,O2,0.029
78729 O2,eGon2035,78729,O2,O2,0.045
78730 O2,eGon2035,78730,O2,O2,0.026
78731 O2,eGon2035,78731,O2,O2,0.041
78732 O2,eGon2035,78732,O2,O2,0.044
78733 O2,eGon2035,78733,O2,O2,0.041
78734 O2,eGon2035,78734,O2,O2,0.032
78735 O2,eGon2035,78735,O2,O2,0.042
78736 O2,eGon2035,78736,O2,O2,0.023
78737 O2,eGon2035,78737,O2,O2,0.038
78738 O2,eGon2035,78738,O2,O2,0.042
78739 O2,eGon2035,78739,O2,O2,0.042
78740 O2,eGon2035,78740,O2,O2,0.043
78741 O2,eGon2035,78741,O2,O2,0.021
78742 O2,eGon2035,78742,O2,O2,0.024
78743 O2,eGon2035,78743,O2,O2,0.021
78744 O2,eGon2035,78744,O2,O2,0.029
78746 O2,eGon2035,78746,O2,O2,0.051
78747 O2,eGon2035,78747,O2,O2,0.023
78748 O2,eGon2035,78748,O2,O2,0.041
78749 O2,eGon2035,78749,O2,O2,0.032
78750 O2,eGon2035,78750,O2,O2,0.024
78751 O2,eGon2035,78751,O2,O2,0.043
78752 O2,eGon2035,78752,O2,O2,0.016
78753 O2,eGon2035,78753,O2,O2,0.034
78754 O2,eGon2035,78754,O2,O2,0.034
78755 O2,eGon2035,78755,O2,O2,0.038
78756 O2,eGon2035,78756,O2,O2,0.034
78757 O2,eGon2035,78757,O2,O2,0.031
78758 O2,eGon2035,78758,O2,O2,0.027
78759 O2,eGon2035,78759,O2,O2,0.028
78760 O2,eGon2035,78760,O2,O2,0.026
78761 O2,eGon2035,78761,O2,O2,0.049
78762 O2,eGon2035,78762,O2,O2,0.019
78763 O2,eGon2035,78763,O2,O2,0.047
78764 O2,eGon2035,78764,O2,O2,0.036
78765 O2,eGon2035,78765,O2,O2,0.025
78766 O2,eGon2035,78766,O2,O2,0.042
78770 O2,eGon2035,78770,O2,O2,0.033
78771 O2,eGon2035,78771,O2,O2,0.026
78773 O2,eGon2035,78773,O2,O2,0.03
78774 O2,eGon2035,78774,O2,O2,0.044
78776 O2,eGon2035,78776,O2,O2,0.028
78779 O2,eGon2035,78779,O2,O2,0.023
78780 O2,eGon2035,78780,O2,O2,0.026
78781 O2,eGon2035,78781,O2,O2,0.026
78782 O2,eGon2035,78782,O2,O2,0.027
78783 O2,eGon2035,78783,O2,O2,0.029
78784 O2,eGon2035,78784,O2,O2,0.043
78785 O2,eGon2035,78785,O2,O2,0.028
78786 O2,eGon2035,78786,O2,O2,0.034
78787 O2,eGon2035,78787,O2,O2,0.043
78788 O2,eGon2035,78788,O2,O2,0.043
78789 O2,eGon2035,78789,O2,O2,0.043
78790 O2,eGon2035,78790,O2,O2,0.036
