name,scn_name,bus,carrier,e_nom,e_nom_extendable,e_nom_max,e_initial,e_cyclic,capital_cost,e_nom_opt
81459 central_heat_store,eGon2035,81459,central_heat_store,0.0,True,inf,0.0,False,0.2021659057293117,0.00016841436442856586
81460 central_heat_store,eGon2035,81460,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931176,0.00016832113593863787
81461 central_heat_store,eGon2035,81461,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,0.00016904323493511716
81462 central_heat_store,eGon2035,81462,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,0.0001690951074485407
81463 central_heat_store,eGon2035,81463,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,12171.335026330584
81464 central_heat_store,eGon2035,81464,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,0.00016890520969509853
81465 central_heat_store,eGon2035,81465,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,0.0001688619499648457
81466 central_heat_store,eGon2035,81466,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,62003.88389640319
81467 central_heat_store,eGon2035,81467,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,0.00016932171480701225
81468 central_heat_store,eGon2035,81468,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,1516.0169987027407
81469 central_heat_store,eGon2035,81469,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,0.0001689154682165267
81470 central_heat_store,eGon2035,81470,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,0.0003616399825273481
81471 central_heat_store,eGon2035,81471,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,0.00016892948023356988
81472 central_heat_store,eGon2035,81472,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,0.0001689425464251361
81473 central_heat_store,eGon2035,81473,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,0.00016903306644976482
